Lines,Lon,VehicleNumber,Time,Lat,Brigade
715,20.883250167,9541,2024-01-25 13:14:30,52.2062915,058
712,20.916790833,9543,2024-01-25 13:14:36,52.2395735,1
194,20.863724667,9545,2024-01-25 13:14:34,52.2079085,63
311,20.883362333,9547,2024-01-25 10:27:29,52.206111167,04
220,20.918525833,9548,2024-01-25 13:14:33,52.249734333,6
220,20.898393333,9549,2024-01-25 13:14:36,52.258869333,4
707,20.9135565,9550,2024-01-25 13:14:34,52.172615333,02
707,21.017159833,9551,2024-01-25 13:14:37,52.074557833,1
194,20.930751167,9553,2024-01-25 13:14:34,52.225038833,65
121,20.925191667,9554,2024-01-25 13:14:32,52.27249,2
737,20.883680333,9555,2024-01-25 13:14:34,52.206083667,06
712,20.913460333,9556,2024-01-25 13:14:36,52.238641167,02
159,20.954684333,9557,2024-01-25 13:14:33,52.213424333,7
715,21.017610167,9558,2024-01-25 13:14:34,52.143448667,55
220,20.919119167,9559,2024-01-25 13:14:35,52.176669,2
220,20.883585667,9560,2024-01-25 13:14:37,52.205909,08
220,20.883649333,9561,2024-01-25 11:11:53,52.206023833,09
212,21.057177,9671,2024-01-25 13:14:33,52.274902,1
212,21.057007,9675,2024-01-25 13:14:33,52.301949,2
226,21.030432,9678,2024-01-25 13:14:28,52.293617,3
226,21.05018,9679,2024-01-25 13:14:36,52.347321,1
212,21.026964,9680,2024-01-25 13:14:33,52.259716,5
204,21.050264,9685,2024-01-25 13:14:32,52.31789,2
736,21.029043,9686,2024-01-25 13:14:32,52.32703,1
110,20.968536,9687,2024-01-25 13:14:32,52.272152,71
226,21.049726,9694,2024-01-25 13:14:34,52.320416,2
212,21.046083,9696,2024-01-25 13:14:34,52.272888,4
110,20.966366,9697,2024-01-25 13:14:36,52.273415,72
204,21.031153,9698,2024-01-25 13:14:34,52.293549,1
185,21.0474451,9801,2024-01-25 13:14:36,52.1509048,12
185,21.0495543,9802,2024-01-25 13:14:31,52.1551411,3
185,20.975959,9803,2024-01-25 13:14:34,52.289744,8
185,21.0219371,9804,2024-01-25 13:14:32,52.1425308,2
167,20.95826,9805,2024-01-25 13:14:35,52.224097,12
167,21.038645,9806,2024-01-25 13:14:33,52.206753,5
131,21.0212326,9807,2024-01-25 13:14:29,52.2137313,10
167,20.8833723,9808,2024-01-25 13:14:36,52.2065443,015
817,20.882765,9809,2024-01-25 13:14:30,52.2076393,03
185,20.9972698,9810,2024-01-25 13:14:34,52.2703146,6
185,20.8830275,9811,2024-01-25 13:14:35,52.2068931,1
185,21.007004,9812,2024-01-25 13:14:33,52.260865,9
167,20.883443,9813,2024-01-25 13:14:34,52.206373,016
185,21.0459717,9815,2024-01-25 13:14:33,52.2151294,5
185,20.9756736,9816,2024-01-25 13:14:34,52.2896969,7
167,20.9300166,9817,2024-01-25 13:14:32,52.2405881,11
185,20.8826281,9818,2024-01-25 13:14:34,52.2078716,014
131,21.0690905,9819,2024-01-25 13:14:31,52.1813279,4
185,21.056834,9821,2024-01-25 13:14:34,52.18228,11
185,21.042442,9822,2024-01-25 13:14:35,52.228357,10
817,20.8834656,9823,2024-01-25 13:14:31,52.2063745,02
131,21.0036856,9824,2024-01-25 13:14:36,52.2295735,9
131,21.0496113,9825,2024-01-25 13:14:31,52.2038533,2
131,21.0130856,9826,2024-01-25 13:14:31,52.227035,1
131,21.0195436,9827,2024-01-25 13:14:37,52.2120658,7
167,20.898482,9828,2024-01-25 13:14:31,52.258467,9
167,20.959283,9829,2024-01-25 13:14:33,52.221183,7
167,20.9032911,9830,2024-01-25 13:14:31,52.2390384,8
169,20.8834434,9831,2024-01-25 13:14:33,52.2064393,1
167,21.0065691,9832,2024-01-25 13:14:37,52.212956,1
169,20.883315,9833,2024-01-25 13:14:31,52.206534,1
131,21.050011,9835,2024-01-25 13:14:36,52.2010801,6
167,20.8832314,9836,2024-01-25 13:14:31,52.2067297,013
169,20.8828243,9837,2024-01-25 13:14:05,52.207434,1
167,20.8833235,9838,2024-01-25 13:14:32,52.2065763,014
169,20.8833955,9839,2024-01-25 13:14:34,52.2065675,1
169,20.8816238,9840,2024-01-25 11:56:47,52.2082911,1
167,21.026525,9841,2024-01-25 13:14:25,52.213631,2
167,21.0829905,9842,2024-01-25 13:14:35,52.2082925,3
131,21.0689128,9843,2024-01-25 13:14:31,52.1814839,5
131,21.0840632,9844,2024-01-25 13:14:36,52.1681666,3
167,21.0832536,9845,2024-01-25 13:14:31,52.208273,4
169,20.8834488,9846,2024-01-25 13:14:34,52.2060893,1
167,20.8974696,9847,2024-01-25 13:14:31,52.2397499,10
131,20.8835663,9848,2024-01-25 13:14:30,52.2059631,011
131,21.0044463,9849,2024-01-25 13:14:33,52.229432,8
167,20.9965015,9850,2024-01-25 13:14:09,52.2166838,6
169,20.8832741,9851,2024-01-25 13:14:31,52.2064634,1
185,21.0219525,9852,2024-01-25 13:14:31,52.1428191,1
817,20.8834919,9853,2024-01-25 13:14:31,52.2063017,01
185,21.0526391,9854,2024-01-25 13:14:35,52.179794,4
186,20.990799,9901,2024-01-25 13:14:33,52.302193,1
114,20.936651,9902,2024-01-25 13:14:36,52.299805,5
112,20.87513,9903,2024-01-25 10:06:51,52.27916,011
114,20.917221,9904,2024-01-25 13:14:36,52.31292,M22
186,20.960821,9905,2024-01-25 13:14:31,52.216038,495
186,20.947268,9907,2024-01-25 13:14:32,52.321022,10
114,20.991798,9908,2024-01-25 13:14:35,52.270416,3
112,21.015677,9909,2024-01-25 10:19:04,52.318581,013
114,20.874973,9910,2024-01-25 08:39:08,52.279186,010
193,21.036936,9911,2024-01-25 13:14:37,52.161976,1
186,20.874681,9912,2024-01-25 10:40:02,52.279175,494
193,20.99538,9913,2024-01-25 13:14:32,52.170197,3
114,21.041836,9914,2024-01-25 13:14:32,52.300259,1
112,21.015839,9915,2024-01-25 11:56:27,52.318604,012
186,20.963799,9916,2024-01-25 13:14:35,52.207794,6
114,20.927828,9917,2024-01-25 13:14:35,52.29126,21
193,21.039158,9918,2024-01-25 13:14:36,52.17252,2
186,20.95937,9920,2024-01-25 13:14:35,52.267262,2
193,21.034737,9921,2024-01-25 13:14:32,52.156326,5
210,20.767395,9922,2024-01-25 13:14:31,52.307823,3
150,20.862183,9923,2024-01-25 13:14:31,52.348965,1
719,20.875042,9924,2024-01-25 13:14:36,52.279205,08
114,20.981182,9925,2024-01-25 13:14:32,52.267681,8
186,20.941729,9926,2024-01-25 13:14:36,52.333408,12
210,20.928417,9927,2024-01-25 13:14:34,52.291054,6
511,20.874311,9928,2024-01-25 08:53:11,52.279346,05
114,21.031242,9929,2024-01-25 13:14:20,52.28849,9
186,20.976654,9930,2024-01-25 13:14:36,52.278923,8
186,20.97085,9932,2024-01-25 13:14:27,52.206146,4
114,20.938057,9933,2024-01-25 13:14:35,52.274937,4
193,21.041134,9934,2024-01-25 13:14:32,52.16996,4
193,20.8752225,9935,2024-01-25 13:14:37,52.2791879,3
210,20.915178,9936,2024-01-25 13:14:36,52.283211,5
114,20.927795,9937,2024-01-25 13:14:31,52.271748,7
114,21.041836,9938,2024-01-25 13:14:35,52.293072,2
114,20.930592,9939,2024-01-25 13:14:35,52.291107,M23
114,20.927509,9940,2024-01-25 13:14:36,52.308979,6
186,20.99193,9941,2024-01-25 13:14:32,52.300797,9
210,20.851137,9942,2024-01-25 13:14:34,52.292465,2
114,20.874678,9943,2024-01-25 13:09:18,52.279354,011
186,20.9421562,9944,2024-01-25 13:14:36,52.3341905,11
210,20.814528,9945,2024-01-25 13:14:36,52.292786,4
186,20.963894,9946,2024-01-25 13:14:34,52.21563,3
112,20.874744,9947,2024-01-25 09:08:23,52.279343,015
112,21.015995,9949,2024-01-25 13:14:32,52.31868,014
210,20.917128,9953,2024-01-25 13:14:36,52.282784,1
112,20.874577,9954,2024-01-25 13:14:32,52.278404,013
186,20.963848,9955,2024-01-25 13:14:33,52.207859,494
213,21.102402,1000,2024-01-25 13:14:44,52.2228753,3
311,21.0766696,1001,2024-01-25 13:14:44,52.2441483,503
213,21.1745163,1002,2024-01-25 13:14:44,52.1864715,2
213,21.188826,1003,2024-01-25 13:14:43,52.149823,1
213,21.1957511,1004,2024-01-25 13:14:43,52.1834815,5
219,21.1877175,1005,2024-01-25 13:14:40,52.1839306,1
219,21.1288818,1007,2024-01-25 13:14:44,52.2146865,3
L-8,21.0565873,10071,2024-01-25 13:14:46,52.4122388,1
L31,21.1252505,10072,2024-01-25 11:17:35,52.4441201,1
L49,20.9434056,10073,2024-01-25 13:14:46,52.3605725,1
L24,21.0292705,10074,2024-01-25 13:14:46,52.0756523,696
L-8,20.935339,10075,2024-01-25 13:14:44,52.3959503,02
225,21.1024616,1008,2024-01-25 13:14:46,52.2228123,501
311,21.0703635,1009,2024-01-25 13:14:43,52.2460873,502
213,21.1019558,1011,2024-01-25 13:14:47,52.2249661,4
219,21.0920786,1014,2024-01-25 13:14:46,52.2244531,2
108,21.045603,1020,2024-01-25 13:14:45,52.215988,4
263,21.062231,1022,2024-01-25 13:14:42,52.150728,4
263,20.996716,1023,2024-01-25 11:52:45,52.186821,06
208,20.9604069,1025,2024-01-25 13:14:47,52.2158035,05
163,20.9958099,1027,2024-01-25 13:14:48,52.1857122,01
108,21.052559,1028,2024-01-25 13:14:45,52.179707,1
208,20.9951309,1029,2024-01-25 13:14:48,52.1883829,06
107,21.047028,1037,2024-01-25 13:14:47,52.19759,7
108,21.074509,1039,2024-01-25 13:14:48,52.206852,2
107,20.9877383,1040,2024-01-25 13:14:41,52.243625,2
107,21.046821,1041,2024-01-25 13:14:45,52.213401,4
204,21.07043,1042,2024-01-25 13:14:35,52.324256,03
204,21.0400983,1045,2024-01-25 13:14:40,52.2695667,04
107,21.0547717,1046,2024-01-25 13:14:43,52.1948283,5
204,21.044928,1048,2024-01-25 11:04:51,52.265048,05
107,21.045856,1049,2024-01-25 13:14:32,52.216206,8
228,20.97942,1052,2024-01-25 13:14:42,52.185668,3
228,20.8929383,1053,2024-01-25 13:14:40,52.2003833,1
228,20.926384,1054,2024-01-25 13:14:40,52.214071,2
208,20.9755467,1055,2024-01-25 13:14:36,52.2102517,591
208,20.9638433,1056,2024-01-25 13:14:34,52.2080067,2
108,21.023893,1060,2024-01-25 13:14:48,52.179741,399
263,21.045126,1061,2024-01-25 13:14:48,52.149471,06
107,20.979393,1063,2024-01-25 13:14:48,52.244534,1
107,21.0851144,1064,2024-01-25 13:14:47,52.1933034,6
108,21.0234751,1065,2024-01-25 13:14:48,52.2284196,3
208,20.9979974,1067,2024-01-25 12:53:56,52.1861852,05
107,21.0023859,1068,2024-01-25 13:14:42,52.2430451,9
108,21.080694,1069,2024-01-25 13:14:46,52.184528,5
163,20.995249,1071,2024-01-25 09:27:15,52.18763,01
208,20.9979734,1073,2024-01-25 12:28:07,52.186035,03
107,21.016653,1075,2024-01-25 13:14:48,52.229988,3
163,20.9979256,1076,2024-01-25 10:47:36,52.1858587,03
163,20.9980232,1077,2024-01-25 10:04:26,52.1863242,02
208,20.99799,1078,2024-01-25 10:46:59,52.186077,06
123,21.0466625,1101,2024-01-25 13:14:44,52.2645995,08
166,21.0445076,1106,2024-01-25 10:22:44,52.2648878,09
166,21.0427685,1109,2024-01-25 13:14:45,52.1680675,2
303,20.9612425,1110,2024-01-25 13:14:43,52.2674055,1
736,20.982057,1112,2024-01-25 13:14:44,52.3912473,2
123,21.0692385,1115,2024-01-25 13:14:45,52.2253571,3
181,20.9000523,1117,2024-01-25 13:14:48,52.2973078,2
240,21.1160005,1118,2024-01-25 13:14:43,52.336568,2
166,21.041168,1119,2024-01-25 13:14:33,52.169736,7
L48,21.18456,11201,2024-01-25 10:20:50,52.2442585,1
L27,21.1508798,11202,2024-01-25 13:14:48,52.3105415,1
168,21.0894159,1200,2024-01-25 13:14:48,52.2206907,7
739,20.9956727,1201,2024-01-25 10:18:38,52.1881624,07
222,21.0240975,1203,2024-01-25 13:14:44,52.2241934,3
251,21.106672,1204,2024-01-25 13:14:45,52.116638,63
119,20.996447,1205,2024-01-25 13:14:47,52.1857829,06
218,21.024267,1206,2024-01-25 13:14:47,52.179775,1
139,21.045296,1207,2024-01-25 13:14:45,52.175056,61
263,21.1005839,1208,2024-01-25 13:14:45,52.1613055,3
218,21.0247106,1209,2024-01-25 13:14:47,52.1907995,4
263,21.049032,1210,2024-01-25 13:14:47,52.178307,2
263,21.0338601,1211,2024-01-25 13:14:48,52.1484426,5
263,21.098652,1213,2024-01-25 13:14:47,52.184441,1
739,20.995203,1214,2024-01-25 08:39:44,52.188187,08
739,20.9962764,1216,2024-01-25 12:50:40,52.1864156,010
166,21.066935,1217,2024-01-25 13:14:44,52.130154,661
218,21.008537,1218,2024-01-25 13:14:48,52.189056,3
106,20.965981,1220,2024-01-25 13:14:47,52.23365,4
251,21.12314,1221,2024-01-25 13:14:46,52.0894969,64
106,20.9658569,1222,2024-01-25 13:14:45,52.2342277,6
166,21.0315405,1223,2024-01-25 13:14:47,52.2059899,6
118,21.0155999,1224,2024-01-25 13:14:47,52.219238,4
521,21.117155,1411,2024-01-25 06:28:05,52.233047,214
147,21.052259,1412,2024-01-25 13:14:46,52.250217,4
146,21.1171445,1413,2024-01-25 10:10:03,52.2330412,08
147,21.061998,1414,2024-01-25 13:14:48,52.230385,5
147,21.179945,1415,2024-01-25 13:14:43,52.206913,1
730,21.088245,1416,2024-01-25 13:14:47,52.244637,52
119,20.999119,1417,2024-01-25 13:14:42,52.206909,2
146,21.052483,1418,2024-01-25 13:14:47,52.25034,2
153,21.1682516,1419,2024-01-25 13:14:48,52.2765704,3
183,21.107409,1420,2024-01-25 13:14:43,52.241177,4
702,21.143061,1422,2024-01-25 13:14:42,52.186466,2
153,21.177111,1424,2024-01-25 13:14:47,52.25695,2
225,21.128082,1426,2024-01-25 13:14:47,52.23444,04
146,21.105345,1427,2024-01-25 13:14:43,52.211662,3
117,21.039454,1428,2024-01-25 13:14:43,52.235565,1
146,21.1169029,1429,2024-01-25 13:14:47,52.2330982,09
117,21.02009,1430,2024-01-25 13:14:47,52.23172,3
156,21.0198773,1500,2024-01-25 13:14:45,52.2894171,4
166,21.0406625,1501,2024-01-25 13:14:43,52.2502263,4
156,21.0457016,1508,2024-01-25 13:14:42,52.2920458,2
117,21.0444068,1509,2024-01-25 11:17:42,52.26501,06
118,21.0242606,1513,2024-01-25 13:14:47,52.2419838,2
183,21.191786,1523,2024-01-25 13:14:32,52.238771,2
146,21.0505767,1524,2024-01-25 13:14:41,52.237745,1
173,21.217595,1525,2024-01-25 13:14:48,52.2145517,1
146,21.115639,1526,2024-01-25 11:44:40,52.234299,08
183,21.115829,1527,2024-01-25 11:01:06,52.234756,5
117,21.1022033,1528,2024-01-25 13:14:48,52.2222333,5
115,21.160623,1530,2024-01-25 13:14:34,52.228065,3
139,21.0927583,1532,2024-01-25 13:14:42,52.10505,62
218,20.997768,1533,2024-01-25 13:14:46,52.183283,5
139,21.0240117,1534,2024-01-25 13:14:38,52.1796217,65
119,20.997888,1535,2024-01-25 10:53:45,52.186166,07
197,20.9452083,1537,2024-01-25 13:14:39,52.2390033,6
181,20.9772767,1538,2024-01-25 13:14:38,52.2790617,3
122,20.896755,1539,2024-01-25 13:14:40,52.2370217,7
170,21.0347667,1540,2024-01-25 13:14:19,52.2545067,3
338,21.089208,1541,2024-01-25 13:14:36,52.262836,02
123,21.0443933,1542,2024-01-25 13:14:45,52.250155,4
122,20.9431117,1543,2024-01-25 13:14:38,52.2691633,4
173,21.131123,1546,2024-01-25 13:14:41,52.23819,8
338,21.0675817,1549,2024-01-25 13:14:35,52.2654767,03
122,20.9142383,1550,2024-01-25 13:14:34,52.2365883,5
N12,21.047421,1552,2024-01-25 13:14:46,52.264228,226
173,21.22174,1553,2024-01-25 13:14:38,52.217835,2
303,20.9002217,1554,2024-01-25 13:14:44,52.29741,3
338,21.04787,1555,2024-01-25 13:14:47,52.2647167,02
126,21.0110166,1800,2024-01-25 13:14:39,52.3163208,3
240,21.0632271,1802,2024-01-25 13:14:47,52.3109745,1
118,21.0153446,1803,2024-01-25 13:14:48,52.2196843,1
170,21.0807178,1804,2024-01-25 13:14:44,52.2775301,2
166,21.061768,1805,2024-01-25 13:14:39,52.136838,8
197,21.045075,1807,2024-01-25 09:50:39,52.264674,08
170,21.0535696,1808,2024-01-25 13:14:46,52.260474,1
118,21.0335501,1809,2024-01-25 13:14:38,52.2303946,3
303,20.9499175,1810,2024-01-25 13:14:48,52.2706233,2
156,21.0743118,1811,2024-01-25 13:14:43,52.2683783,5
122,20.9617276,1812,2024-01-25 13:14:45,52.2592876,09
123,21.0443483,1814,2024-01-25 09:06:08,52.2649276,08
123,21.052569,1815,2024-01-25 13:14:43,52.250216,1
122,20.9683073,1816,2024-01-25 09:42:13,52.2692586,010
126,20.9527976,1817,2024-01-25 13:14:41,52.3172801,4
123,21.0854511,1818,2024-01-25 13:14:44,52.2230616,5
166,21.0333651,1819,2024-01-25 13:14:41,52.2583996,5
197,21.0448823,1833,2024-01-25 13:14:43,52.26465,08
115,21.238095,1835,2024-01-25 13:14:36,52.170119,2
730,21.3778551,1838,2024-01-25 13:14:44,52.1994266,01
123,21.0845776,1839,2024-01-25 13:14:43,52.2455271,2
115,21.1703873,1840,2024-01-25 13:14:44,52.2768833,5
730,21.1172076,1842,2024-01-25 10:22:17,52.2330723,053
722,21.279879,1843,2024-01-25 13:14:37,52.190736,61
156,21.044097,1844,2024-01-25 10:25:46,52.2650503,06
106,20.9651013,1846,2024-01-25 13:14:45,52.2477595,07
119,21.1343035,1849,2024-01-25 13:14:39,52.2029456,4
702,21.2332211,1851,2024-01-25 13:14:43,52.105912,1
117,21.0899621,1855,2024-01-25 13:14:45,52.2222023,4
156,20.928128,1856,2024-01-25 13:14:42,52.2909211,3
115,21.1703751,1862,2024-01-25 13:14:41,52.2770186,4
119,21.205539,1863,2024-01-25 13:14:48,52.2099935,5
168,21.1126356,1869,2024-01-25 13:14:44,52.2364853,1
222,21.004995,1901,2024-01-25 13:14:44,52.24469,1
106,21.019497,1904,2024-01-25 13:14:46,52.246273,2
222,21.010821,1906,2024-01-25 13:14:45,52.192231,4
222,21.004837,1908,2024-01-25 13:14:48,52.24474,2
222,20.9974899,1910,2024-01-25 07:31:08,52.1860529,3
222,21.019392,1911,2024-01-25 13:14:45,52.213085,6
251,21.0766072,1912,2024-01-25 13:14:46,52.1677481,066
106,21.016632,1913,2024-01-25 13:14:43,52.240067,3
251,20.995326,1914,2024-01-25 11:26:52,52.186706,066
106,20.995243,1915,2024-01-25 10:36:47,52.18668,1
106,20.9650646,1916,2024-01-25 13:14:48,52.2476661,5
166,20.995315,1917,2024-01-25 10:14:44,52.186581,011
222,20.9955304,1918,2024-01-25 13:14:48,52.1911225,5
331,20.9953399,1990,2024-01-25 13:14:48,52.1862746,063
331,20.995337,1992,2024-01-25 13:14:48,52.186417,06
331,20.995296,1994,2024-01-25 13:14:43,52.18618,01
331,20.9952772,1996,2024-01-25 13:14:48,52.1863775,05
522,20.9972864,2000,2024-01-25 10:08:59,52.1869227,011
148,21.0974764,2001,2024-01-25 13:14:48,52.2343177,7
189,20.958977,2002,2024-01-25 13:14:48,52.189774,12
189,20.9145254,2004,2024-01-25 13:14:47,52.2290934,1
166,21.00254,2005,2024-01-25 13:14:47,52.1752822,011
143,21.078245,2006,2024-01-25 13:14:47,52.235321,4
189,21.0190016,2007,2024-01-25 13:14:48,52.1735739,5
189,20.997334,2008,2024-01-25 12:40:14,52.187664,025
172,20.979273,2009,2024-01-25 13:14:45,52.201847,8
709,21.024517,2010,2024-01-25 13:14:46,52.179981,8
189,21.0589549,2012,2024-01-25 13:14:46,52.1836589,9
189,20.996609,2013,2024-01-25 13:07:26,52.1859717,027
136,21.042631,2014,2024-01-25 13:14:41,52.148121,013
189,21.0688416,2016,2024-01-25 13:14:48,52.1814944,8
709,21.017654,2017,2024-01-25 13:14:48,52.067009,5
L50,21.2346133,20172,2024-01-25 13:14:45,52.1365325,1
L50,21.3728588,20174,2024-01-25 13:14:47,52.175332,2
189,20.896866,2019,2024-01-25 13:14:48,52.230293,14
514,21.0517372,2020,2024-01-25 13:14:47,52.2258535,4
172,21.053474,2021,2024-01-25 13:14:47,52.180183,1
189,20.997295,2022,2024-01-25 13:14:48,52.187748,021
136,20.9974939,2023,2024-01-25 13:14:48,52.1859941,014
402,21.1193812,2024,2024-01-25 13:14:48,52.2317339,1
504,21.0686104,2025,2024-01-25 13:14:47,52.1291032,3
710,21.077341,2026,2024-01-25 13:14:46,52.078007,1
172,21.015831,2027,2024-01-25 13:14:47,52.196308,9
504,21.0038612,2028,2024-01-25 13:14:48,52.2293549,7
174,21.004934,2029,2024-01-25 13:14:47,52.171463,6
308,20.9980192,2031,2024-01-25 09:21:02,52.1859245,02
504,21.068601,2032,2024-01-25 13:14:30,52.129043,2
193,20.9971064,2033,2024-01-25 09:41:44,52.1877934,07
141,20.99588,2034,2024-01-25 13:14:47,52.187988,012
189,20.996376,2037,2024-01-25 10:40:35,52.18771,028
143,20.995277,2038,2024-01-25 09:28:27,52.187561,09
217,21.048239,2039,2024-01-25 13:14:43,52.150876,5
174,21.010138,2040,2024-01-25 13:14:44,52.203697,5
401,20.9966944,2041,2024-01-25 09:37:46,52.1876674,014
E-2,20.99733,2045,2024-01-25 10:22:18,52.187773,08
719,20.6815924,2200,2024-01-25 13:14:44,52.2610412,3
148,20.922648,2201,2024-01-25 12:15:54,52.195354,011
105,20.900666,2204,2024-01-25 13:14:39,52.239206,3
177,20.900997,2206,2024-01-25 13:14:45,52.239231,2
ZA1,20.920649,2207,2024-01-25 11:39:43,52.197016,03
401,20.889097,2209,2024-01-25 13:14:47,52.194347,3
177,20.901878,2210,2024-01-25 13:14:47,52.227898,3
136,20.92169,2211,2024-01-25 13:14:45,52.196313,015
136,20.9604126,2214,2024-01-25 13:14:45,52.2158736,015
105,20.922155,2215,2024-01-25 12:28:56,52.196206,770
136,20.9653469,2216,2024-01-25 13:14:48,52.2479361,11
401,20.9220139,2217,2024-01-25 13:14:45,52.1977907,4
401,20.921918,2218,2024-01-25 10:46:21,52.196096,013
716,20.912451,2220,2024-01-25 13:14:44,52.219261,61
188,20.986332,2221,2024-01-25 13:14:46,52.204952,6
105,20.921596,2222,2024-01-25 11:01:31,52.196346,08
719,20.913908,2223,2024-01-25 13:14:48,52.237328,5
ZA1,20.92032,2224,2024-01-25 11:46:44,52.196433,01
517,20.919938,2225,2024-01-25 12:53:00,52.197478,011
177,20.868637,2226,2024-01-25 13:14:46,52.19231,4
105,20.943743,2228,2024-01-25 13:14:43,52.226231,7
719,20.922336,2229,2024-01-25 09:02:07,52.196218,011
184,20.964037,2231,2024-01-25 13:14:45,52.208057,7
191,20.91967,2233,2024-01-25 13:14:45,52.204861,5
171,20.9813497,2234,2024-01-25 13:14:43,52.2373552,6
523,20.920069,2235,2024-01-25 10:38:58,52.196533,020
401,21.0030839,2236,2024-01-25 13:14:47,52.1782534,5
188,21.0686951,2237,2024-01-25 13:14:48,52.2302461,3
187,20.97831,2240,2024-01-25 13:14:48,52.217377,5
401,21.0370074,2241,2024-01-25 13:14:48,52.1542554,7
136,21.0529742,2242,2024-01-25 13:14:48,52.1460951,4
184,20.94842,2243,2024-01-25 13:14:44,52.23838,1
517,20.86248,2244,2024-01-25 13:14:45,52.195004,10
706,20.921109,2246,2024-01-25 12:29:32,52.196461,03
191,20.922281,2247,2024-01-25 10:13:58,52.196173,010
517,20.92097,2248,2024-01-25 11:53:12,52.196469,015
517,20.96063,2249,2024-01-25 13:14:47,52.216206,7
401,20.867996,2250,2024-01-25 13:14:48,52.19381,2
517,21.042755,2251,2024-01-25 13:14:45,52.226032,5
713,20.922118,2253,2024-01-25 10:20:52,52.196036,04
187,21.031963,2255,2024-01-25 13:14:48,52.220921,10
517,20.89706,2256,2024-01-25 13:14:44,52.195995,8
401,20.921461,2257,2024-01-25 10:32:08,52.196381,010
716,20.883806,2259,2024-01-25 13:14:46,52.2164,62
L20,21.258118,25181,2024-01-25 09:37:32,52.1089371,03
L51,21.2438366,25182,2024-01-25 09:57:03,52.0829903,02
L20,21.463665,25183,2024-01-25 13:14:48,52.1331893,1
L22,21.292481,25184,2024-01-25 13:14:47,52.1740638,2
L22,21.2816366,25185,2024-01-25 13:14:43,52.1196568,1
L20,21.2946111,25186,2024-01-25 13:14:47,52.1013953,2
L51,21.237369,25188,2024-01-25 13:14:40,52.0976985,1
L22,21.2497775,25189,2024-01-25 09:09:15,52.0845433,03
245,21.094843,3400,2024-01-25 13:14:44,52.286193,3
120,21.035668,3401,2024-01-25 13:14:40,52.255015,3
738,21.1959805,3402,2024-01-25 13:14:46,52.4034485,1
509,21.0480331,3403,2024-01-25 13:14:47,52.2645001,011
Z26,20.9302033,3404,2024-01-25 13:14:46,52.224991,2
738,21.0529231,3405,2024-01-25 13:14:44,52.276497,3
120,21.0489733,3406,2024-01-25 13:14:44,52.2923963,4
511,20.967916,3407,2024-01-25 11:50:23,52.2701745,08
120,21.0471205,3410,2024-01-25 09:10:19,52.2646986,09
735,21.011771,3411,2024-01-25 13:14:45,52.4538636,65
120,21.051113,3412,2024-01-25 13:14:42,52.2526595,2
500,21.0457237,3413,2024-01-25 13:14:43,52.2651679,06
140,21.046465,3415,2024-01-25 09:04:41,52.265026,04
735,20.9776493,3416,2024-01-25 13:14:44,52.2791946,62
Z26,20.951312,3417,2024-01-25 13:14:44,52.2296821,3
190,21.064476,3419,2024-01-25 13:14:45,52.2735291,12
509,21.1023666,3420,2024-01-25 13:14:47,52.2219009,3
509,21.048691,3421,2024-01-25 13:14:48,52.2646736,013
162,21.0850746,3423,2024-01-25 13:14:44,52.1932618,6
500,20.9821288,3424,2024-01-25 13:14:40,52.2532316,5
245,21.047713,3425,2024-01-25 10:15:31,52.264553,05
520,21.1361208,3427,2024-01-25 13:14:42,52.2413518,5
190,21.0315803,3428,2024-01-25 13:14:44,52.2533241,5
512,21.037193,3429,2024-01-25 13:14:43,52.252269,4
120,21.0476198,3430,2024-01-25 13:14:39,52.3291046,5
190,21.0300405,3432,2024-01-25 13:14:44,52.2527748,8
132,20.9686951,3433,2024-01-25 13:14:46,52.2719861,4
199,21.046675,3434,2024-01-25 13:14:45,52.292255,3
340,21.0467131,3435,2024-01-25 11:41:59,52.2648468,01
738,21.110556,3437,2024-01-25 13:14:45,52.3297118,4
500,21.0416443,3438,2024-01-25 13:14:43,52.3003221,2
145,21.1350668,3439,2024-01-25 13:14:43,52.2428346,10
509,21.0472315,3440,2024-01-25 08:16:43,52.2646808,016
527,21.0476608,3442,2024-01-25 13:14:43,52.2645573,011
190,20.9259169,3443,2024-01-25 13:14:42,52.234007,3
705,21.058586,3444,2024-01-25 13:14:29,52.448104,64
723,20.963993,3445,2024-01-25 13:14:30,52.332998,470
140,21.0468559,3446,2024-01-25 09:25:09,52.2648772,06
511,20.959997,3447,2024-01-25 13:14:43,52.3107136,1
190,20.9797191,3448,2024-01-25 13:14:47,52.2372611,1
132,21.0467276,3449,2024-01-25 13:14:44,52.2646681,05
112,20.981065,3450,2024-01-25 13:14:40,52.28101,3
240,21.105238,3451,2024-01-25 13:14:47,52.323211,3
509,21.047311,3452,2024-01-25 09:10:22,52.2646081,018
245,21.1311841,3453,2024-01-25 13:14:41,52.2804241,4
509,21.038261,3454,2024-01-25 13:14:47,52.251813,1
140,21.0478631,3455,2024-01-25 08:44:48,52.2645038,08
735,21.0306445,3456,2024-01-25 13:14:44,52.3299266,66
138,21.0146806,3457,2024-01-25 13:14:46,52.2041915,8
512,21.0637051,3458,2024-01-25 13:14:46,52.2865818,5
138,20.995323,3459,2024-01-25 13:14:46,52.170215,6
112,20.9249178,3461,2024-01-25 13:14:43,52.260804,6
