Lines,Lon,VehicleNumber,Time,Lat,Brigade
179,21.055656,9328,2024-01-30 15:50:58,52.132126,5
135,21.049265,9329,2024-01-30 15:50:59,52.247532,08
198,21.217985,9331,2024-01-30 15:50:57,52.250744,3
196,21.17622,9332,2024-01-30 15:50:58,52.256756,1
179,21.028454,9333,2024-01-30 15:50:57,52.146748,8
135,21.0642841,9334,2024-01-30 15:51:00,52.246393,07
739,21.024221,9335,2024-01-30 15:50:58,52.179867,2
135,21.07803,9336,2024-01-30 14:49:43,52.26857,07
256,21.07947,9337,2024-01-30 15:50:59,52.322628,2
234,21.059486,9338,2024-01-30 15:50:59,52.316738,2
135,21.106949,9339,2024-01-30 15:50:54,52.248131,4
234,21.067184,9340,2024-01-30 15:50:58,52.338768,1
135,21.038071,9343,2024-01-30 15:51:00,52.265797,2
179,21.021323,9344,2024-01-30 15:50:58,52.1582632,012
179,21.021297,9345,2024-01-30 15:50:59,52.156712,9
179,21.045105,9346,2024-01-30 15:50:57,52.149406,7
147,21.073532,9347,2024-01-30 15:50:59,52.225346,07
198,21.223772,9348,2024-01-30 15:51:00,52.253799,2
739,21.018715,9349,2024-01-30 15:51:00,52.1693,3
198,21.235025,9350,2024-01-30 15:50:59,52.216278,1
256,21.051298,9351,2024-01-30 15:51:00,52.296005,03
179,21.068666,9352,2024-01-30 15:50:56,52.128853,4
179,21.036854,9354,2024-01-30 15:50:59,52.162079,10
142,21.109612,9355,2024-01-30 15:50:56,52.240669,4
198,21.225271,9356,2024-01-30 15:50:58,52.217163,04
142,21.136257,9357,2024-01-30 15:51:00,52.196209,08
179,21.063704,9358,2024-01-30 15:50:53,52.145153,2
142,21.189671,9359,2024-01-30 15:50:56,52.171776,3
326,21.058653,9402,2024-01-30 15:50:57,52.306545,06
356,21.015308,9403,2024-01-30 15:50:55,52.318237,01
152,20.9776,9404,2024-01-30 15:50:56,52.334843,1
152,21.056978,9405,2024-01-30 15:50:56,52.321701,2
103,20.968832,9411,2024-01-30 15:50:54,52.222137,09
152,20.951601,9412,2024-01-30 15:50:56,52.316666,5
152,21.004166,9413,2024-01-30 15:50:51,52.336063,06
176,20.997185,9414,2024-01-30 15:50:59,52.31926,2
152,20.966219,9415,2024-01-30 15:50:49,52.330883,4
356,21.080988,9416,2024-01-30 15:50:59,52.277275,02
157,20.983143,9417,2024-01-30 15:50:36,52.218987,8
326,21.0306,9418,2024-01-30 15:50:57,52.293518,5
176,20.982193,9419,2024-01-30 15:50:57,52.355537,04
176,21.028547,9420,2024-01-30 15:50:55,52.293499,03
103,20.943096,9421,2024-01-30 15:50:40,52.269173,6
157,20.987711,9422,2024-01-30 15:50:47,52.242596,4
326,20.96862,9423,2024-01-30 15:50:29,52.272102,2
743,20.692671,9424,2024-01-30 15:50:42,52.221134,3
157,20.973701,9425,2024-01-30 15:50:59,52.27956,430
157,20.993649,9426,2024-01-30 15:50:57,52.229706,5
103,20.926926,9427,2024-01-30 15:50:56,52.290207,08
103,20.970961,9428,2024-01-30 15:50:57,52.25436,3
516,20.982594,9429,2024-01-30 15:50:59,52.30891,4
516,20.937525,9430,2024-01-30 15:50:56,52.336655,2
103,20.947519,9431,2024-01-30 15:50:59,52.292393,010
356,21.05508,9432,2024-01-30 15:50:59,52.274815,01
152,21.015104,9433,2024-01-30 14:32:45,52.318546,2
176,21.015188,9434,2024-01-30 11:47:35,52.317944,03
326,20.98444,9435,2024-01-30 15:50:57,52.307579,1
326,20.995831,9436,2024-01-30 15:51:00,52.311634,3
326,21.044203,9437,2024-01-30 15:51:00,52.346977,07
152,21.031675,9438,2024-01-30 15:50:57,52.326199,3
516,20.965429,9440,2024-01-30 15:50:52,52.322548,1
743,20.812035,9441,2024-01-30 15:50:58,52.21714,2
157,20.994127,9442,2024-01-30 15:50:59,52.254013,10
356,21.051117,9443,2024-01-30 15:50:58,52.269424,03
103,20.942453,9444,2024-01-30 15:50:33,52.269272,2
326,21.053265,9445,2024-01-30 15:48:52,52.360035,4
516,20.938295,9446,2024-01-30 15:50:59,52.324005,3
743,20.907759,9447,2024-01-30 15:50:39,52.228333,04
516,21.001028,9448,2024-01-30 15:50:52,52.291199,5
157,20.976389,9449,2024-01-30 15:45:36,52.289783,011
157,20.981752,9450,2024-01-30 15:51:00,52.274307,1
157,20.991014,9451,2024-01-30 15:50:59,52.234253,9
103,20.966173,9452,2024-01-30 15:50:58,52.233028,4
176,21.000559,9453,2024-01-30 15:51:00,52.314884,1
103,20.926567,9454,2024-01-30 15:50:41,52.290962,7
157,20.963934,9455,2024-01-30 15:50:57,52.207954,7
103,20.966869,9456,2024-01-30 15:50:54,52.243679,5
157,20.993526,9457,2024-01-30 15:50:52,52.261311,3
103,20.952639,9458,2024-01-30 15:50:56,52.287308,1
157,20.977001,9459,2024-01-30 15:50:56,52.217243,6
117,21.1024032,946,2024-01-30 15:50:59,52.222108,3
121,20.923330833,9501,2024-01-30 15:50:43,52.280550333,2
121,20.972960333,9502,2024-01-30 15:50:57,52.275231333,3
149,20.899008833,9503,2024-01-30 15:50:58,52.239429,662
149,20.913859,9505,2024-01-30 15:50:56,52.237571667,663
220,20.917523667,9506,2024-01-30 15:50:59,52.259861833,6
159,21.022728833,9507,2024-01-30 15:51:00,52.223932,2
737,21.0184135,9508,2024-01-30 15:50:58,52.1279605,52
159,21.083909167,9509,2024-01-30 15:50:56,52.192873,7
311,21.1027835,9510,2024-01-30 15:50:53,52.222330333,04
194,20.881968667,9511,2024-01-30 15:50:58,52.196277833,2
715,20.9801335,9512,2024-01-30 15:50:56,52.132734333,54
194,20.894144833,9513,2024-01-30 15:50:57,52.209415833,1
220,20.897181167,9514,2024-01-30 15:51:00,52.201977833,2
121,20.925227833,9515,2024-01-30 15:45:12,52.272410833,1
220,20.896853667,9516,2024-01-30 15:50:58,52.182513667,07
220,20.897353667,9518,2024-01-30 15:50:59,52.184644167,3
220,20.897206667,9519,2024-01-30 15:50:58,52.225926,08
220,20.898101,9520,2024-01-30 15:50:59,52.254399333,5
220,20.883440833,9522,2024-01-30 12:17:54,52.206014333,6
194,20.926998833,9523,2024-01-30 15:50:47,52.222594667,07
707,20.918471833,9525,2024-01-30 15:51:00,52.0968625,1
220,20.925024667,9526,2024-01-30 15:51:00,52.260732,09
311,21.085100333,9527,2024-01-30 15:50:58,52.238622833,05
737,20.9169035,9529,2024-01-30 15:50:55,52.058868333,53
159,20.883173833,9531,2024-01-30 12:11:49,52.206971167,4
715,20.962232333,9532,2024-01-30 15:50:57,52.127756667,61
159,20.9701845,9533,2024-01-30 15:50:58,52.219688,3
715,21.032884333,9534,2024-01-30 15:50:56,52.155030667,55
737,20.883223833,9535,2024-01-30 09:52:14,52.206261667,09
715,21.033504333,9536,2024-01-30 15:50:58,52.162213833,56
311,20.8828715,9537,2024-01-30 11:08:05,52.206874667,06
159,21.024793833,9539,2024-01-30 15:50:59,52.223979,6
149,20.874975667,9540,2024-01-30 15:50:56,52.248812333,1
121,20.9699805,9541,2024-01-30 15:51:00,52.285117,04
712,20.863294833,9543,2024-01-30 15:50:55,52.2749115,1
194,20.863780667,9545,2024-01-30 15:50:56,52.203192333,63
220,20.883473833,9547,2024-01-30 12:45:07,52.206067333,6
712,20.912097833,9548,2024-01-30 15:50:59,52.2388565,02
220,20.896228667,9549,2024-01-30 15:50:59,52.2400125,4
707,20.887312833,9550,2024-01-30 15:50:57,52.106011833,02
159,20.978787333,9551,2024-01-30 15:50:57,52.222094833,1
220,20.919829667,9552,2024-01-30 15:50:57,52.249166,1
311,21.073402667,9553,2024-01-30 15:50:56,52.254602,06
159,20.954710167,9554,2024-01-30 15:50:59,52.211711333,4
194,20.930853167,9555,2024-01-30 15:50:58,52.2250815,06
159,21.046793,9556,2024-01-30 15:50:58,52.2124875,8
159,21.062624833,9557,2024-01-30 15:50:58,52.206354,5
194,20.913219167,9558,2024-01-30 15:51:00,52.208124,65
194,20.869326167,9559,2024-01-30 15:51:00,52.194708333,4
715,20.943840167,9560,2024-01-30 15:50:56,52.175704667,057
737,21.017817,9561,2024-01-30 15:50:56,52.1332315,058
212,21.028175,9671,2024-01-30 15:51:00,52.2607,4
110,20.899479,9672,2024-01-30 15:50:57,52.325706,72
110,20.878633,9675,2024-01-30 15:50:57,52.295788,71
736,21.016245,9678,2024-01-30 15:50:58,52.385429,1
204,21.0319,9679,2024-01-30 15:50:59,52.300354,1
212,21.046968,9680,2024-01-30 15:50:56,52.292236,1
204,21.066046,9685,2024-01-30 15:50:57,52.324375,2
212,21.053406,9686,2024-01-30 15:50:54,52.273777,5
226,21.030428,9687,2024-01-30 15:51:00,52.293613,2
226,21.048298,9690,2024-01-30 15:50:59,52.326927,04
226,21.048683,9693,2024-01-30 15:50:59,52.340195,1
226,21.014839,9694,2024-01-30 09:07:57,52.318378,04
212,21.030231,9696,2024-01-30 15:50:55,52.260677,3
226,21.047583,9697,2024-01-30 15:51:00,52.339314,3
212,21.054766,9698,2024-01-30 15:50:58,52.274631,2
185,21.021977,9801,2024-01-30 15:50:59,52.1426786,11
131,21.0739485,9802,2024-01-30 15:50:56,52.1777965,13
185,21.046273,9803,2024-01-30 15:50:55,52.215412,8
167,21.0176923,9804,2024-01-30 15:50:58,52.2125383,3
131,21.0593423,9805,2024-01-30 15:51:00,52.1909261,014
131,20.8828699,9806,2024-01-30 15:50:55,52.2075915,015
167,21.0480618,9807,2024-01-30 15:50:55,52.2085158,014
131,21.034039,9808,2024-01-30 15:50:58,52.20691,11
131,20.883463,9809,2024-01-30 15:50:57,52.206401,016
167,20.9575985,9810,2024-01-30 15:50:56,52.2269636,017
167,21.0153949,9811,2024-01-30 15:50:55,52.2169712,013
131,21.0130288,9812,2024-01-30 15:50:55,52.2275796,6
167,20.8981293,9813,2024-01-30 15:50:55,52.2492794,4
131,21.006104,9814,2024-01-30 15:50:58,52.229446,7
167,21.018605,9815,2024-01-30 15:50:59,52.212928,10
167,21.0386845,9816,2024-01-30 15:50:58,52.206761,12
131,21.0507555,9817,2024-01-30 15:50:55,52.1983652,1
167,21.0478388,9818,2024-01-30 15:50:58,52.210123,1
185,20.974414,9819,2024-01-30 15:50:57,52.279163,5
817,20.7905188,9820,2024-01-30 15:51:00,52.159481,01
167,21.0287979,9821,2024-01-30 15:50:55,52.207395,2
817,20.9254374,9822,2024-01-30 15:50:55,52.1936228,04
185,21.045903,9823,2024-01-30 15:51:00,52.21517,3
167,20.947641,9824,2024-01-30 15:50:58,52.226827,5
167,21.0332546,9825,2024-01-30 15:50:55,52.2070609,601
167,20.9175085,9826,2024-01-30 15:50:55,52.2504197,9
185,20.8827033,9827,2024-01-30 15:50:58,52.2071326,11
185,21.0495063,9828,2024-01-30 15:50:59,52.1550595,1
185,21.063444,9829,2024-01-30 15:50:56,52.187019,2
131,21.03763,9830,2024-01-30 15:50:58,52.206822,9
167,20.941494,9831,2024-01-30 15:51:00,52.239452,8
185,21.044125,9832,2024-01-30 15:50:59,52.1736499,432
185,21.038879,9833,2024-01-30 15:50:56,52.141495,013
169,20.8823748,9834,2024-01-30 15:50:56,52.2067373,1
185,21.008165,9835,2024-01-30 15:50:54,52.259396,7
185,20.883387,9836,2024-01-30 15:50:56,52.2064605,8
167,20.885109,9837,2024-01-30 15:50:59,52.264567,6
167,20.9210296,9839,2024-01-30 15:50:54,52.2399221,016
185,21.021964,9840,2024-01-30 15:50:58,52.142589,12
185,20.975636,9841,2024-01-30 15:50:55,52.289652,6
131,21.0359402,9842,2024-01-30 15:50:55,52.2069066,2
131,21.003837,9843,2024-01-30 15:50:47,52.229398,5
131,21.061561,9844,2024-01-30 15:50:59,52.188694,3
817,20.806475,9845,2024-01-30 15:50:57,52.1667,02
185,21.0549576,9846,2024-01-30 15:50:55,52.1811201,9
131,21.0498375,9847,2024-01-30 15:50:43,52.2030383,12
817,20.9587008,9848,2024-01-30 15:50:55,52.215852,03
131,21.0154798,9849,2024-01-30 15:50:56,52.2181516,8
131,21.041209,9850,2024-01-30 15:50:52,52.206756,10
167,20.898294,9851,2024-01-30 15:50:55,52.252949,7
131,21.0278506,9853,2024-01-30 15:50:59,52.2078766,4
185,21.012627,9854,2024-01-30 15:50:59,52.253898,4
114,20.991198,9901,2024-01-30 15:50:59,52.270267,4
210,20.776958,9902,2024-01-30 15:50:18,52.303482,2
719,20.912334,9903,2024-01-30 15:50:40,52.238903,09
186,20.956808,9904,2024-01-30 15:49:17,52.230556,2
114,20.94891,9905,2024-01-30 15:50:15,52.270741,8
114,20.930494,9906,2024-01-30 15:51:00,52.292397,21
210,20.929329,9907,2024-01-30 15:50:57,52.290829,4
210,20.882465,9908,2024-01-30 15:50:35,52.286427,6
193,21.02281,9911,2024-01-30 15:51:00,52.173199,1
193,21.049418,9912,2024-01-30 15:50:59,52.16127,4
112,20.980255,9913,2024-01-30 15:48:56,52.280235,013
114,20.991865,9914,2024-01-30 15:50:43,52.285889,1
150,20.929194,9915,2024-01-30 15:51:00,52.290909,1
186,20.984312,9916,2024-01-30 15:50:09,52.282505,10
112,20.924931,9917,2024-01-30 15:50:56,52.260792,014
186,20.963797,9918,2024-01-30 15:50:57,52.207798,6
112,21.029766,9919,2024-01-30 15:50:47,52.29361,016
193,21.0369,9920,2024-01-30 15:50:56,52.16193,5
114,21.030674,9921,2024-01-30 15:50:59,52.288353,010
186,20.8749019,9922,2024-01-30 11:24:55,52.2792665,1
114,20.932457,9923,2024-01-30 15:50:33,52.306343,7
719,20.822287,9924,2024-01-30 15:50:13,52.251453,06
186,20.95796,9925,2024-01-30 15:50:37,52.225235,3
193,20.99538,9926,2024-01-30 15:50:27,52.170162,3
511,20.930616,9927,2024-01-30 15:50:29,52.291164,05
114,20.944717,9928,2024-01-30 15:50:56,52.271873,5
186,20.96376,9929,2024-01-30 15:50:57,52.207764,495
719,20.586391,9930,2024-01-30 15:51:00,52.257542,07
210,20.884796,9932,2024-01-30 15:50:58,52.28614,3
186,20.973909,9933,2024-01-30 15:50:41,52.212124,4
114,20.92536,9934,2024-01-30 15:50:57,52.282249,011
210,20.87468,9935,2024-01-30 12:58:45,52.279182,1
719,20.855848,9936,2024-01-30 15:50:59,52.245457,08
210,20.933771,9938,2024-01-30 15:50:57,52.289211,5
114,20.917171,9939,2024-01-30 15:50:55,52.312912,M22
193,20.994986,9940,2024-01-30 15:50:55,52.170177,2
114,21.041878,9941,2024-01-30 15:50:34,52.300251,2
186,20.978477,9942,2024-01-30 15:51:00,52.279354,1
186,20.953609,9943,2024-01-30 15:50:39,52.254097,9
186,20.940596,9944,2024-01-30 15:51:00,52.326637,11
186,20.969606,9945,2024-01-30 15:50:45,52.206558,494
114,21.042719,9946,2024-01-30 15:50:57,52.30003,3
114,20.975258,9947,2024-01-30 15:50:59,52.265968,9
186,20.979593,9949,2024-01-30 15:50:41,52.210484,8
112,20.897329,9950,2024-01-30 15:50:39,52.224453,012
210,20.787819,9951,2024-01-30 15:50:58,52.299912,1
114,20.93247,9952,2024-01-30 15:50:50,52.306335,M23
186,20.959471,9954,2024-01-30 15:50:56,52.316471,12
114,20.925379,9955,2024-01-30 15:50:56,52.310284,6
213,21.0947285,1000,2024-01-30 15:51:11,52.2274123,3
225,21.1681493,1002,2024-01-30 15:51:08,52.2764823,04
219,21.1877903,1003,2024-01-30 15:51:13,52.183896,3
213,21.1880335,1004,2024-01-30 15:51:11,52.1839216,2
213,21.1888695,1005,2024-01-30 15:51:07,52.1498085,1
213,21.1023365,1007,2024-01-30 15:51:09,52.2224918,4
L-8,21.0833623,10071,2024-01-30 15:51:12,52.4236016,1
L31,21.1080256,10072,2024-01-30 13:13:52,52.4423226,1
L49,20.886639,10073,2024-01-30 09:51:25,52.4083543,1
L24,21.0293978,10074,2024-01-30 15:51:09,52.0745975,696
L-8,20.9411046,10075,2024-01-30 15:51:12,52.4006573,02
219,21.11161,1008,2024-01-30 15:51:10,52.213275,1
219,21.1023235,1009,2024-01-30 15:51:10,52.22282,2
225,21.1294056,1010,2024-01-30 15:51:11,52.2514473,501
225,21.1306986,1011,2024-01-30 15:51:12,52.237808,503
225,21.0940466,1013,2024-01-30 15:51:11,52.2282845,502
213,21.2124498,1014,2024-01-30 15:51:10,52.1826196,5
192,21.06518,1020,2024-01-30 15:51:11,52.137871,4
108,21.066351,1021,2024-01-30 15:51:11,52.184547,3
108,21.0677475,1023,2024-01-30 15:51:12,52.2123709,399
192,21.045542,1024,2024-01-30 15:51:11,52.149956,5
163,21.057364,1025,2024-01-30 15:51:08,52.182705,01
163,21.052967,1026,2024-01-30 15:51:10,52.179855,03
339,20.9979074,1027,2024-01-30 12:22:19,52.1862639,03
239,20.996593,1028,2024-01-30 12:23:56,52.186005,777
107,21.004803,1029,2024-01-30 15:51:09,52.240013,3
163,21.084343,1030,2024-01-30 15:51:10,52.164524,02
339,21.097298,1031,2024-01-30 15:51:12,52.128231,02
815,20.971169,1032,2024-01-30 15:51:11,52.136745,777
263,21.047165,1034,2024-01-30 15:51:09,52.150932,06
339,21.075536,1035,2024-01-30 15:49:22,52.133094,01
809,20.994193,1036,2024-01-30 15:51:03,52.126156,776
107,21.052439,1037,2024-01-30 15:51:10,52.197178,6
208,20.9667117,1038,2024-01-30 15:51:12,52.2019842,05
108,21.033134,1039,2024-01-30 15:51:12,52.177361,2
107,21.018625,1040,2024-01-30 15:51:10,52.226078,4
204,21.030836,1041,2024-01-30 15:51:01,52.317728,07
204,21.0311233,1042,2024-01-30 15:51:09,52.2935717,03
204,21.030965,1044,2024-01-30 15:50:57,52.2935833,04
204,21.050295,1045,2024-01-30 15:51:01,52.3179067,06
107,21.0462917,1046,2024-01-30 15:51:11,52.21544,5
107,20.9877867,1048,2024-01-30 15:51:08,52.2435367,2
107,21.042394,1049,2024-01-30 15:32:14,52.266433,8
208,20.9578467,1050,2024-01-30 15:51:05,52.21513,2
228,20.930134,1052,2024-01-30 15:51:03,52.214619,3
228,20.978898,1054,2024-01-30 15:51:07,52.184041,2
208,20.9435717,1055,2024-01-30 15:50:58,52.2051017,591
228,20.933448,1057,2024-01-30 15:51:04,52.201926,1
207,20.891115,1058,2024-01-30 15:51:05,52.193425,3
207,20.881716,1059,2024-01-30 15:51:02,52.19483,1
107,21.011286,1060,2024-01-30 15:51:11,52.230316,1
107,21.045599,1061,2024-01-30 15:51:08,52.218597,9
192,21.018024,1062,2024-01-30 15:51:11,52.153194,06
192,21.073393,1063,2024-01-30 15:51:10,52.132568,3
107,21.08511,1064,2024-01-30 15:51:12,52.193279,7
108,21.051186,1065,2024-01-30 15:51:12,52.178745,1
108,21.048277,1066,2024-01-30 15:51:09,52.211765,4
208,20.956131,1067,2024-01-30 15:51:12,52.214375,06
192,21.019489,1068,2024-01-30 15:51:10,52.172199,1
200,21.10931,1069,2024-01-30 15:51:11,52.113762,2
208,20.948666,1070,2024-01-30 15:51:11,52.209393,03
108,21.02343,1071,2024-01-30 15:51:11,52.228344,5
192,21.038698,1072,2024-01-30 15:51:10,52.14291,2
263,21.0595332,1073,2024-01-30 15:51:12,52.1490744,4
339,21.023746,1074,2024-01-30 15:51:09,52.179646,03
164,21.133902,1075,2024-01-30 15:51:07,52.149933,05
208,20.9754831,1076,2024-01-30 15:51:12,52.2095679,04
209,20.9972724,1077,2024-01-30 10:58:50,52.1877664,776
200,21.011347,1078,2024-01-30 15:51:09,52.200306,1
221,21.0443866,1101,2024-01-30 12:50:41,52.2649163,02
118,21.0299146,1102,2024-01-30 15:51:05,52.2302515,3
107,21.0404215,1106,2024-01-30 15:51:10,52.2067813,8
123,21.1015105,1110,2024-01-30 15:51:06,52.2254395,4
240,21.1184291,1112,2024-01-30 15:51:09,52.3390795,2
178,21.047876,1115,2024-01-30 15:51:13,52.2636216,012
181,20.9738726,1118,2024-01-30 15:51:08,52.2794615,2
123,21.047463,1119,2024-01-30 15:51:00,52.264153,4
L27,21.1963973,11201,2024-01-30 15:50:19,52.3487898,1
L27,21.1502555,11202,2024-01-30 15:49:39,52.3098408,2
168,21.033529,1200,2024-01-30 15:51:12,52.207027,7
139,21.0926734,1201,2024-01-30 15:51:11,52.1049642,066
263,21.049026,1202,2024-01-30 15:50:52,52.178296,3
119,20.998539,1203,2024-01-30 15:51:10,52.208733,06
739,21.018223,1205,2024-01-30 15:51:10,52.12698,07
218,21.002102,1206,2024-01-30 15:51:11,52.180325,2
106,21.02302,1208,2024-01-30 15:51:09,52.236629,6
218,21.0193929,1209,2024-01-30 15:51:11,52.1799656,1
106,21.020514,1210,2024-01-30 15:51:12,52.236477,1
263,21.103867,1211,2024-01-30 15:51:09,52.177841,2
168,21.0256357,1212,2024-01-30 15:51:06,52.2096235,4
251,21.093342,1213,2024-01-30 15:51:08,52.147026,63
139,21.047934,1214,2024-01-30 15:51:10,52.174355,64
263,21.033808,1216,2024-01-30 15:51:10,52.148487,1
119,21.165194,1217,2024-01-30 15:51:12,52.205456,07
739,21.017788,1218,2024-01-30 15:51:12,52.131828,013
218,20.99353,1219,2024-01-30 15:51:11,52.183174,3
218,20.991032,1220,2024-01-30 15:51:09,52.185413,5
168,21.0002802,1222,2024-01-30 15:51:11,52.2010696,5
139,21.023985,1223,2024-01-30 15:51:06,52.179539,61
263,21.107311,1224,2024-01-30 15:51:08,52.168434,5
123,21.0511115,1400,2024-01-30 15:51:09,52.2524518,07
240,21.0623801,1401,2024-01-30 15:51:10,52.3104468,1
115,21.204437,1411,2024-01-30 15:51:07,52.169216,6
183,21.151829,1412,2024-01-30 15:51:10,52.252892,2
183,21.134775,1413,2024-01-30 15:50:58,52.241436,5
183,21.08541,1414,2024-01-30 15:51:12,52.2444709,4
117,21.052137,1416,2024-01-30 15:51:10,52.237461,1
142,21.0878415,1417,2024-01-30 15:51:10,52.2446227,06
153,21.1775,1418,2024-01-30 15:51:09,52.256851,3
153,21.150192,1419,2024-01-30 15:51:05,52.270481,2
319,21.1176699,1420,2024-01-30 15:18:02,52.2334227,02
173,21.220158,1421,2024-01-30 15:51:11,52.24633,9
153,21.170109,1422,2024-01-30 15:51:12,52.276794,04
146,21.127724,1424,2024-01-30 15:51:12,52.187916,4
183,21.185963,1426,2024-01-30 15:51:12,52.246662,6
702,21.1170157,1427,2024-01-30 09:48:19,52.2330436,03
115,21.16305,1428,2024-01-30 15:51:02,52.221012,2
119,21.174164,1429,2024-01-30 15:51:09,52.205925,5
117,21.091455,1430,2024-01-30 15:51:12,52.221966,2
156,20.9399763,1500,2024-01-30 15:51:08,52.2858501,2
166,21.046993,1501,2024-01-30 15:51:07,52.2481931,4
118,21.015022,1502,2024-01-30 15:51:11,52.217526,2
156,21.0642643,1505,2024-01-30 15:51:08,52.26195,5
197,20.9493535,1506,2024-01-30 15:51:07,52.2698565,6
156,20.9276505,1508,2024-01-30 15:51:05,52.2908863,3
117,21.0453508,1509,2024-01-30 11:23:00,52.2644713,06
166,21.046468,1513,2024-01-30 15:51:11,52.157335,7
338,21.075128,1519,2024-01-30 15:51:09,52.265774,01
173,21.1319083,1521,2024-01-30 15:51:04,52.2386083,5
146,21.204575,1522,2024-01-30 15:51:05,52.1594567,5
119,21.044109,1523,2024-01-30 15:50:52,52.202348,1
319,21.116981,1524,2024-01-30 09:15:21,52.233371,07
147,21.1187467,1525,2024-01-30 15:51:02,52.1993733,3
173,21.196349,1526,2024-01-30 15:50:54,52.247965,4
153,21.16168,1527,2024-01-30 15:50:59,52.259228,1
146,21.051234,1528,2024-01-30 15:51:07,52.247476,2
702,21.0876783,1529,2024-01-30 15:51:11,52.24467,2
730,21.084378,1530,2024-01-30 15:51:00,52.245336,52
166,21.045715,1532,2024-01-30 15:51:07,52.191339,6
251,21.103593,1533,2024-01-30 15:51:09,52.120584,62
739,21.04352,1534,2024-01-30 15:51:10,52.08386,014
118,21.019619,1535,2024-01-30 15:51:09,52.245993,4
170,21.0853767,1536,2024-01-30 15:51:07,52.273395,1
197,20.945101,1537,2024-01-30 15:51:09,52.23904,010
122,20.9135333,1538,2024-01-30 15:50:59,52.2388483,012
173,21.243135,1539,2024-01-30 15:51:02,52.22341,2
156,21.066166,1540,2024-01-30 15:51:10,52.27488,4
122,20.9713867,1541,2024-01-30 15:50:56,52.26398,3
169,21.043591,1542,2024-01-30 15:51:11,52.277495,2
173,21.1284317,1543,2024-01-30 15:51:11,52.2354983,8
126,20.997195,1545,2024-01-30 15:51:07,52.319798,4
338,21.0340167,1546,2024-01-30 15:51:05,52.255855,05
169,21.04196,1548,2024-01-30 15:51:00,52.3002,3
122,20.912403,1549,2024-01-30 15:51:06,52.243536,014
156,21.01816,1550,2024-01-30 15:51:04,52.291905,06
303,20.9289183,1551,2024-01-30 15:51:05,52.3080367,2
123,21.046089,1553,2024-01-30 09:55:01,52.264461,09
170,21.05275,1554,2024-01-30 15:51:07,52.2597167,4
106,20.98842,1555,2024-01-30 15:51:09,52.234368,08
123,21.0840613,1800,2024-01-30 15:51:11,52.2461683,3
169,21.0418986,1801,2024-01-30 15:51:12,52.2497688,1
118,21.0314398,1802,2024-01-30 15:51:08,52.2359066,1
106,20.9973673,1803,2024-01-30 15:51:07,52.2363035,09
122,20.9688905,1804,2024-01-30 15:51:06,52.2621983,10
181,20.907313,1805,2024-01-30 15:51:04,52.3046573,4
178,20.9149963,1806,2024-01-30 15:51:12,52.2023266,013
166,21.0657778,1807,2024-01-30 15:51:10,52.126439,09
197,20.9753553,1808,2024-01-30 15:51:11,52.2711968,010
169,21.048694,1809,2024-01-30 15:51:07,52.2525626,5
221,20.9940808,1810,2024-01-30 15:51:10,52.2594945,02
123,21.0481476,1811,2024-01-30 15:51:07,52.2456615,08
221,20.99227,1812,2024-01-30 15:51:08,52.2595981,1
197,20.9577553,1813,2024-01-30 15:51:06,52.2815478,08
181,20.9363061,1814,2024-01-30 15:51:08,52.304518,1
212,21.0408943,1815,2024-01-30 15:51:10,52.2893668,06
204,21.067694,1816,2024-01-30 15:51:08,52.324169,05
118,21.0156925,1817,2024-01-30 15:51:07,52.2206446,05
122,20.8965021,1818,2024-01-30 15:51:06,52.2350156,6
170,21.0477678,1819,2024-01-30 15:51:09,52.2550865,2
117,21.033192,1830,2024-01-30 15:51:14,52.2342836,5
736,21.0285493,1833,2024-01-30 15:51:07,52.3458918,2
115,21.157299,1835,2024-01-30 15:50:54,52.257388,3
115,21.1702676,1838,2024-01-30 15:51:11,52.2771006,4
126,21.058338,1839,2024-01-30 15:51:09,52.3015056,3
730,21.3778693,1840,2024-01-30 15:51:08,52.1993998,01
115,21.200001,1842,2024-01-30 15:51:10,52.1734045,1
117,21.0051493,1844,2024-01-30 15:51:08,52.2296045,06
119,21.0329431,1845,2024-01-30 15:51:05,52.207116,3
181,20.960154,1846,2024-01-30 15:51:09,52.281532,3
119,21.1060471,1848,2024-01-30 15:51:09,52.2110646,4
168,21.019163,1849,2024-01-30 15:51:10,52.2122175,6
168,21.0896521,1851,2024-01-30 15:51:10,52.2126961,09
702,21.2324248,1855,2024-01-30 15:51:11,52.1061083,1
166,21.034369,1856,2024-01-30 15:51:04,52.2026975,5
115,21.1491883,1857,2024-01-30 15:51:05,52.2386046,5
117,21.0809173,1858,2024-01-30 15:51:12,52.226109,4
168,21.0395283,1859,2024-01-30 15:51:09,52.2067708,1
142,21.1305998,1862,2024-01-30 15:51:10,52.232771,07
168,21.0641615,1863,2024-01-30 15:51:11,52.2054011,08
722,21.170116,1869,2024-01-30 15:51:06,52.225746,61
222,21.021543,1904,2024-01-30 15:51:10,52.209461,5
222,21.01473,1906,2024-01-30 15:51:09,52.193196,1
222,21.0049571,1907,2024-01-30 15:51:12,52.2446954,3
222,20.997246,1908,2024-01-30 15:51:09,52.188843,6
222,21.0187272,1909,2024-01-30 15:51:12,52.2347077,4
106,20.977932,1911,2024-01-30 15:51:11,52.232498,5
